Country,Year,0,0-4,0-14,0-19,0-24,1-4,5-14,15+,15-24,15-49,15-59,15-64,20+,20-64,20-69,25+,25-69,40+,50+,60+,65+,70+,80+,90+,100+
Italy,2024,0.855,1.026,1.337,1.843,2.595,0.171,0.311,663.155,1.258,13.498,40.581,64.936,662.649,64.43,97.11,661.897,96.358,658.238,649.657,622.574,598.219,565.539,445.045,189.645,10.546
Italy,2025,0.819,0.981,1.274,1.768,2.509,0.163,0.293,665.362,1.235,12.901,39.277,63.732,664.868,63.238,96.027,664.127,95.286,660.581,652.461,626.085,601.63,568.841,448.249,194.004,11.11
Italy,2026,0.786,0.94,1.218,1.699,2.43,0.155,0.278,668.183,1.212,12.353,37.999,62.535,667.702,62.054,94.868,666.971,94.137,663.526,655.83,630.184,605.648,572.834,452.64,198.071,11.616
Italy,2027,0.757,0.905,1.17,1.635,2.36,0.148,0.265,671.367,1.19,11.867,36.798,61.322,670.902,60.857,93.92,670.177,93.195,666.819,659.5,634.569,610.045,576.982,458.43,202.127,12.094
Italy,2028,0.73,0.871,1.122,1.569,2.286,0.143,0.251,674.059,1.164,11.41,35.52,59.819,673.612,59.372,92.829,672.895,92.112,669.634,662.649,638.539,614.24,580.783,464.41,207.352,12.554
Italy,2029,0.706,0.843,1.081,1.51,2.217,0.138,0.238,677.856,1.136,11.028,34.35,58.31,677.427,57.881,91.736,676.72,91.029,673.549,666.828,643.506,619.546,585.691,470.77,213.958,13.104
Italy,2030,0.681,0.813,1.039,1.448,2.139,0.132,0.226,680.057,1.1,10.638,33.092,56.456,679.648,56.047,90.064,678.957,89.373,675.882,669.419,646.965,623.601,589.584,475.73,219.789,13.661
Italy,2031,0.661,0.79,1.006,1.397,2.07,0.128,0.216,683.827,1.064,10.296,31.905,54.758,683.436,54.367,88.594,682.763,87.921,679.77,673.531,651.922,629.069,594.842,481.08,224.927,14.238
Italy,2032,0.642,0.766,0.972,1.346,1.998,0.125,0.206,686.912,1.026,9.958,30.664,53.022,686.538,52.648,86.862,685.886,86.21,682.974,676.954,656.248,633.89,599.676,485.611,227.835,14.757
Italy,2033,0.623,0.743,0.939,1.295,1.922,0.12,0.196,689.75,0.983,9.638,29.398,51.181,689.394,50.825,84.729,688.767,84.102,685.927,680.112,660.352,638.569,604.665,489.912,229.019,15.139
Italy,2034,0.608,0.725,0.914,1.254,1.856,0.117,0.189,693.523,0.942,9.359,28.167,49.424,693.183,49.084,82.472,692.581,81.87,689.797,684.164,665.356,644.099,610.711,494.961,230.469,15.622
Italy,2035,0.592,0.706,0.888,1.211,1.788,0.114,0.182,697.148,0.9,9.097,26.946,47.689,696.825,47.366,79.984,696.248,79.407,693.518,688.051,670.202,649.459,616.841,500.191,232.277,16.162
Italy,2036,0.579,0.691,0.867,1.174,1.728,0.112,0.176,701.679,0.861,8.867,25.839,45.967,701.372,45.66,77.559,700.818,77.005,698.138,692.812,675.84,655.712,623.813,506.449,236.224,16.644
Italy,2037,0.565,0.674,0.844,1.136,1.667,0.109,0.17,705.589,0.823,8.648,24.798,44.172,705.297,43.88,75.083,704.766,74.552,702.137,696.941,680.791,661.417,630.214,512.161,242.844,17.156
Italy,2038,0.551,0.657,0.822,1.101,1.609,0.107,0.165,709.641,0.787,8.41,23.849,42.386,709.362,42.107,72.533,708.854,72.025,706.28,701.231,685.792,667.255,636.829,518.077,250.503,17.957
Italy,2039,0.536,0.64,0.801,1.068,1.553,0.104,0.161,714.143,0.752,8.154,22.996,40.601,713.876,40.334,70.018,713.391,69.533,710.872,705.989,691.147,673.542,643.858,524.92,257.998,18.984
Italy,2040,0.52,0.621,0.777,1.034,1.495,0.102,0.156,718.098,0.718,7.894,22.185,38.803,717.841,38.546,67.472,717.38,67.011,714.92,710.204,695.913,679.295,650.369,532.035,264.337,19.792
Italy,2041,0.504,0.603,0.755,1.003,1.443,0.099,0.152,722.723,0.688,7.65,21.435,37.168,722.475,36.92,64.948,722.035,64.508,719.631,715.073,701.288,685.555,657.527,539.781,269.762,20.361
Italy,2042,0.488,0.585,0.734,0.973,1.394,0.097,0.149,727.588,0.66,7.42,20.726,35.678,727.349,35.439,62.41,726.928,61.989,724.576,720.168,706.862,691.91,664.939,548.036,274.401,20.496
Italy,2043,0.475,0.569,0.715,0.948,1.353,0.093,0.146,734.232,0.638,7.24,20.158,34.446,733.999,34.213,60.102,733.594,59.697,731.29,726.992,714.074,699.786,673.897,558.114,279.051,20.399
Italy,2044,0.457,0.548,0.69,0.916,1.304,0.092,0.142,738.482,0.614,7.041,19.524,33.142,738.256,32.916,57.436,737.868,57.048,735.638,731.441,718.958,705.34,680.82,567.313,283.5,20.534
Italy,2045,0.44,0.528,0.667,0.887,1.262,0.087,0.139,743.829,0.595,6.876,18.993,32.023,743.609,31.803,54.968,743.234,54.593,741.075,736.953,724.836,711.806,688.641,577.664,288.763,20.939
Italy,2046,0.424,0.51,0.647,0.862,1.226,0.086,0.137,750.214,0.579,6.732,18.548,31.023,749.999,30.808,52.785,749.635,52.421,747.545,743.482,731.666,719.191,697.214,588.773,295.058,21.909
Italy,2047,0.407,0.49,0.624,0.834,1.186,0.082,0.134,755.876,0.562,6.58,18.11,30.011,755.666,29.801,50.682,755.314,50.33,753.299,749.296,737.766,725.865,704.984,599.415,300.866,23.516
Italy,2048,0.391,0.471,0.602,0.807,1.149,0.079,0.131,761.719,0.547,6.428,17.632,29.095,761.514,28.89,48.771,761.172,48.429,759.235,755.291,744.087,732.624,712.743,610.403,306.985,25.133
Italy,2049,0.375,0.452,0.58,0.781,1.114,0.077,0.128,767.732,0.534,6.28,17.117,28.265,767.531,28.064,47.052,767.198,46.719,765.339,761.452,750.615,739.467,720.479,621.507,314.514,26.418
Italy,2050,0.36,0.433,0.558,0.755,1.08,0.073,0.125,773.804,0.522,6.134,16.619,27.506,773.607,27.309,45.472,773.282,45.147,771.499,767.67,757.185,746.298,728.135,632.551,323.5,27.275
Italy,2051,0.345,0.416,0.537,0.731,1.048,0.071,0.121,779.806,0.511,5.992,16.128,26.81,779.612,26.616,43.96,779.295,43.643,777.585,773.814,763.678,752.996,735.652,643.678,332.932,27.835
Italy,2052,0.331,0.399,0.518,0.708,1.018,0.067,0.119,785.664,0.5,5.859,15.667,26.186,785.474,25.996,42.539,785.164,42.229,783.522,779.805,769.997,759.478,742.935,654.701,343.02,28.263
Italy,2053,0.318,0.383,0.498,0.685,0.988,0.066,0.115,791.151,0.49,5.721,15.255,25.509,790.964,25.322,41.254,790.661,40.951,789.081,785.43,775.896,765.642,749.71,665.32,354.538,28.775
Italy,2054,0.305,0.368,0.48,0.664,0.961,0.062,0.112,795.288,0.481,5.563,14.887,24.745,795.104,24.561,40.031,794.807,39.734,793.289,789.725,780.401,770.543,755.073,674.792,366.68,29.533
Italy,2055,0.294,0.354,0.463,0.643,0.934,0.061,0.109,799.439,0.471,5.401,14.561,24.035,799.259,23.855,38.963,798.968,38.672,797.507,794.038,784.878,775.404,760.296,684.034,379.648,30.607
Italy,2056,0.284,0.342,0.447,0.624,0.91,0.058,0.105,802.649,0.463,5.236,14.25,23.342,802.472,23.165,37.987,802.186,37.701,800.778,797.413,788.399,779.307,764.485,692,392.024,31.96
Italy,2057,0.275,0.331,0.433,0.607,0.888,0.056,0.102,805.115,0.455,5.069,13.962,22.707,804.941,22.533,37.141,804.66,36.86,803.301,800.046,791.153,782.408,767.8,698.702,403.31,33.145
Italy,2058,0.266,0.319,0.417,0.587,0.863,0.054,0.098,805.569,0.446,4.893,13.656,22.113,805.399,21.943,36.178,805.123,35.902,803.81,800.676,791.913,783.456,769.221,703.125,413.745,34.391
Italy,2059,0.257,0.309,0.404,0.57,0.841,0.052,0.095,804.967,0.437,4.717,13.352,21.607,804.801,21.441,35.139,804.53,34.868,803.256,800.25,791.615,783.36,769.662,706.085,423.104,36.03
Italy,2060,0.25,0.301,0.392,0.554,0.82,0.05,0.091,803.324,0.428,4.549,13.068,21.162,803.162,21,34.176,802.896,33.91,801.655,798.775,790.256,782.162,768.986,707.581,431.069,37.987
Italy,2061,0.244,0.293,0.381,0.539,0.8,0.05,0.088,800.134,0.419,4.389,12.79,20.73,799.976,20.572,33.228,799.715,32.967,798.506,795.745,787.344,779.404,766.748,707.402,438.3,39.878
Italy,2062,0.237,0.285,0.37,0.523,0.779,0.048,0.085,795.034,0.409,4.231,12.509,20.285,794.881,20.132,32.289,794.625,32.033,793.447,790.803,782.525,774.749,762.592,705.274,444.441,41.798
Italy,2063,0.231,0.277,0.36,0.509,0.759,0.046,0.083,787.797,0.399,4.074,12.196,19.811,787.648,19.662,31.404,787.398,31.154,786.251,783.723,775.601,767.986,756.244,700.834,449.099,44.027
Italy,2064,0.225,0.27,0.35,0.494,0.738,0.045,0.08,779.255,0.388,3.93,11.857,19.346,779.111,19.202,30.648,778.867,30.404,777.745,775.325,767.398,759.909,748.463,694.836,452.899,46.358
Italy,2065,0.221,0.265,0.342,0.481,0.719,0.044,0.077,770.849,0.377,3.802,11.536,18.95,770.71,18.811,30.045,770.472,29.807,769.372,767.047,759.313,751.899,740.665,688.459,456.054,48.711
Italy,2066,0.215,0.258,0.332,0.467,0.699,0.043,0.074,759.898,0.367,3.668,11.16,18.496,759.763,18.361,29.352,759.531,29.12,758.456,756.23,748.738,741.402,730.411,679.638,456.819,50.683
Italy,2067,0.211,0.252,0.324,0.454,0.679,0.042,0.072,748.055,0.355,3.54,10.772,18.062,747.925,17.932,28.68,747.7,28.455,746.648,744.515,737.283,729.993,719.245,669.7,455.647,52.233
Italy,2068,0.206,0.247,0.316,0.441,0.659,0.041,0.069,736.069,0.343,3.426,10.388,17.627,735.944,17.502,28.037,735.726,27.819,734.696,732.643,725.681,718.442,707.907,659.698,452.953,53.759
Italy,2069,0.201,0.242,0.309,0.43,0.641,0.04,0.067,722.876,0.332,3.321,9.991,17.127,722.755,17.006,27.362,722.544,27.151,721.536,719.555,712.885,705.749,695.393,648.776,448.319,55.007
Italy,2070,0.197,0.236,0.302,0.418,0.622,0.039,0.066,709.289,0.32,3.226,9.602,16.598,709.173,16.482,26.694,708.969,26.49,707.983,706.063,699.687,692.691,682.479,637.4,442.474,55.997
Italy,2071,0.191,0.229,0.293,0.405,0.601,0.038,0.064,694.328,0.308,3.122,9.197,15.992,694.216,15.88,25.945,694.02,25.749,693.06,691.206,685.131,678.336,668.271,624.877,435.705,57.113
Italy,2072,0.186,0.224,0.285,0.393,0.582,0.037,0.061,680.64,0.297,3.031,8.84,15.426,680.532,15.318,25.314,680.343,25.125,679.406,677.609,671.8,665.214,655.218,613.275,429.127,58.226
Italy,2073,0.182,0.218,0.278,0.383,0.566,0.037,0.06,667.104,0.288,2.95,8.507,14.855,666.999,14.75,24.66,666.816,24.477,665.901,664.154,658.597,652.249,642.339,601.62,421.838,59.177
Italy,2074,0.177,0.212,0.27,0.371,0.547,0.035,0.058,653.466,0.277,2.871,8.183,14.269,653.365,14.168,23.922,653.189,23.746,652.297,650.595,645.283,639.197,629.443,589.657,413.973,60.1
Italy,2075,0.172,0.206,0.264,0.362,0.532,0.035,0.058,640.416,0.268,2.796,7.875,13.698,640.318,13.6,23.148,640.148,22.978,639.279,637.62,632.541,626.718,617.17,578.169,406.04,60.844
Italy,2076,0.167,0.201,0.257,0.352,0.516,0.034,0.056,628.641,0.259,2.727,7.591,13.169,628.546,13.074,22.379,628.382,22.215,627.535,625.914,621.05,615.472,606.167,567.821,398.506,61.104
Italy,2077,0.162,0.194,0.248,0.34,0.498,0.033,0.054,616.625,0.25,2.65,7.293,12.617,616.533,12.525,21.508,616.375,21.35,615.555,613.975,609.332,604.008,595.025,557.411,390.77,60.867
Italy,2078,0.157,0.189,0.242,0.332,0.485,0.032,0.053,606.572,0.243,2.585,7.048,12.143,606.482,12.053,20.708,606.329,20.555,605.533,603.987,599.524,594.429,585.774,548.742,385.163,60.322
Italy,2079,0.152,0.183,0.235,0.323,0.471,0.031,0.052,596.944,0.236,2.522,6.827,11.688,596.856,11.6,19.894,596.708,19.746,595.935,594.422,590.117,585.256,576.962,540.541,381.067,59.555
Italy,2080,0.147,0.177,0.228,0.313,0.457,0.029,0.051,588.162,0.229,2.457,6.624,11.249,588.077,11.164,19.098,587.933,18.954,587.185,585.705,581.538,576.913,568.979,533.166,377.739,58.76
Italy,2081,0.142,0.171,0.22,0.303,0.443,0.029,0.049,579.632,0.223,2.391,6.416,10.809,579.549,10.726,18.296,579.409,18.156,578.687,577.241,573.216,568.823,561.253,526.135,375.063,58.265
Italy,2082,0.138,0.166,0.214,0.295,0.431,0.028,0.048,572.428,0.217,2.329,6.226,10.413,572.347,10.332,17.572,572.211,17.436,571.513,570.099,566.202,562.015,554.775,520.223,373.116,58.023
Italy,2083,0.133,0.161,0.208,0.287,0.419,0.028,0.047,565.352,0.211,2.263,6.041,10.029,565.273,9.95,16.852,565.141,16.72,564.469,563.089,559.311,555.323,548.421,514.611,370.923,57.651
Italy,2084,0.128,0.155,0.201,0.278,0.406,0.027,0.046,558.16,0.205,2.196,5.86,9.671,558.083,9.594,16.145,557.955,16.017,557.307,555.964,552.3,548.489,541.938,509.106,367.92,57.261
Italy,2085,0.125,0.15,0.194,0.27,0.395,0.025,0.044,552.912,0.201,2.138,5.711,9.39,552.836,9.314,15.545,552.711,15.42,552.086,550.774,547.201,543.522,537.291,505.377,365.66,56.958
Italy,2086,0.121,0.145,0.188,0.262,0.384,0.024,0.043,548.084,0.196,2.08,5.568,9.118,548.01,9.044,14.976,547.888,14.854,547.283,546.004,542.516,538.966,533.034,502.117,363.601,56.738
Italy,2087,0.118,0.142,0.184,0.257,0.377,0.023,0.042,544.829,0.193,2.033,5.458,8.899,544.756,8.826,14.507,544.636,14.387,544.049,542.796,539.371,535.93,530.249,500.266,362.234,56.603
Italy,2088,0.114,0.137,0.177,0.248,0.365,0.023,0.04,539.766,0.188,1.97,5.312,8.642,539.695,8.571,13.985,539.578,13.868,539.011,537.796,534.454,531.124,525.71,496.95,360.092,57.228
Italy,2089,0.11,0.132,0.172,0.241,0.355,0.023,0.04,535.309,0.183,1.907,5.167,8.399,535.24,8.33,13.512,535.126,13.398,534.579,533.402,530.142,526.91,521.728,494.258,358.453,58.491
Italy,2090,0.106,0.128,0.166,0.233,0.344,0.022,0.038,531.273,0.178,1.843,5.025,8.162,531.206,8.095,13.082,531.095,12.971,530.567,529.43,526.248,523.111,518.124,491.943,357.137,59.605
Italy,2091,0.103,0.124,0.161,0.226,0.334,0.021,0.037,527.005,0.173,1.78,4.882,7.924,526.94,7.859,12.646,526.832,12.538,526.322,525.225,522.123,519.081,514.294,489.395,355.756,60.606
Italy,2092,0.1,0.12,0.155,0.219,0.325,0.021,0.035,524.204,0.17,1.724,4.756,7.721,524.14,7.657,12.27,524.034,12.164,523.539,522.48,519.448,516.483,511.87,488.094,355.05,61.434
Italy,2093,0.097,0.117,0.152,0.214,0.317,0.019,0.035,521.479,0.165,1.662,4.619,7.502,521.417,7.44,11.894,521.314,11.791,520.836,519.817,516.86,513.977,509.523,486.873,354.978,61.778
Italy,2094,0.094,0.114,0.147,0.207,0.307,0.018,0.033,519.49,0.16,1.606,4.491,7.304,519.43,7.244,11.569,519.33,11.469,518.866,517.884,514.999,512.186,507.861,486.236,356.124,61.578
Italy,2095,0.092,0.11,0.142,0.2,0.298,0.018,0.032,517.576,0.156,1.547,4.352,7.091,517.518,7.033,11.221,517.42,11.123,516.971,516.029,513.224,510.485,506.297,485.704,358.086,61.403
Italy,2096,0.089,0.107,0.139,0.196,0.291,0.018,0.032,517.306,0.152,1.498,4.235,6.918,517.249,6.861,10.941,517.154,10.846,516.716,515.808,513.071,510.388,506.308,486.598,361.461,61.499
Italy,2097,0.087,0.104,0.134,0.189,0.281,0.017,0.03,515.706,0.147,1.441,4.087,6.698,515.651,6.643,10.592,515.559,10.5,515.135,514.265,511.619,509.008,505.059,486.334,364.776,61.791
Italy,2098,0.084,0.101,0.13,0.183,0.272,0.017,0.029,514.821,0.142,1.388,3.949,6.497,514.768,6.444,10.28,514.679,10.191,514.268,513.433,510.872,508.324,504.488,486.597,368.82,62.391
Italy,2099,0.082,0.098,0.126,0.177,0.263,0.017,0.028,513.38,0.137,1.335,3.806,6.288,513.329,6.237,9.961,513.243,9.875,512.844,512.045,509.574,507.092,503.368,486.217,372.73,63.254
Italy,2100,0.08,0.096,0.123,0.172,0.256,0.017,0.027,513.116,0.133,1.29,3.679,6.104,513.067,6.055,9.687,512.983,9.603,512.595,511.826,509.437,507.012,503.38,486.814,377.331,64.473
Spain,2024,0.735,0.958,1.237,1.603,2.126,0.223,0.279,454.166,0.889,12.391,37.994,58.823,453.8,58.457,83.883,453.277,83.36,450.331,441.775,416.172,395.343,369.917,289.154,135.225,7.248
Spain,2025,0.704,0.918,1.181,1.542,2.065,0.214,0.263,456.056,0.884,11.926,37.287,58.274,455.695,57.913,83.771,455.172,83.248,452.345,444.13,418.769,397.782,371.924,291.852,138.784,7.765
Spain,2026,0.679,0.888,1.138,1.493,2.019,0.207,0.25,459.345,0.881,11.488,36.707,57.882,458.99,57.527,83.831,458.464,83.305,455.732,447.857,422.638,401.463,375.159,295.088,142.374,8.286
Spain,2027,0.652,0.853,1.09,1.435,1.964,0.201,0.237,461.463,0.874,10.997,35.976,57.232,461.118,56.887,83.395,460.589,82.866,457.953,450.466,425.487,404.231,377.723,297.542,144.646,8.787
Spain,2028,0.63,0.824,1.049,1.38,1.912,0.194,0.225,464.271,0.863,10.528,35.331,56.56,463.94,56.229,82.892,463.408,82.36,460.854,453.743,428.94,407.711,381.048,300.956,144.655,9.325
Spain,2029,0.61,0.798,1.012,1.328,1.858,0.187,0.214,467.19,0.846,10.076,34.653,55.659,466.874,55.343,82.23,466.344,81.7,463.862,457.114,432.537,411.531,384.644,304.691,142.338,9.878
Spain,2030,0.591,0.773,0.976,1.278,1.802,0.183,0.203,470.36,0.826,9.628,33.922,54.67,470.058,54.368,81.461,469.534,80.937,467.118,460.732,436.438,415.69,388.597,308.078,142.383,10.446
Spain,2031,0.575,0.752,0.944,1.234,1.747,0.177,0.192,473.963,0.803,9.22,33.155,53.68,473.673,53.39,80.643,473.16,80.13,470.799,464.743,440.808,420.283,393.03,311.562,143.891,11.001
Spain,2032,0.561,0.733,0.916,1.193,1.691,0.172,0.183,477.964,0.775,8.861,32.311,52.62,477.687,52.343,79.7,477.189,79.202,474.88,469.103,445.653,425.344,397.987,315.727,144.064,11.543
Spain,2033,0.547,0.715,0.89,1.155,1.633,0.168,0.175,482.079,0.743,8.53,31.373,51.517,481.814,51.252,78.485,481.336,78.007,479.073,473.549,450.706,430.562,403.329,320.396,146.395,12.133
Spain,2034,0.539,0.704,0.873,1.126,1.585,0.164,0.169,487.862,0.712,8.26,30.438,50.539,487.609,50.286,77.257,487.15,76.798,484.916,479.602,457.424,437.323,410.352,325.995,150.557,12.577
Spain,2035,0.53,0.692,0.855,1.094,1.536,0.162,0.163,493.486,0.681,8,29.376,49.438,493.247,49.199,75.833,492.805,75.391,490.596,485.486,464.11,444.048,417.414,331.72,155.28,12.885
Spain,2036,0.523,0.682,0.841,1.066,1.491,0.16,0.159,499.62,0.65,7.758,28.248,48.251,499.395,48.026,74.347,498.97,73.922,496.784,491.862,471.372,451.369,425.048,338.256,160.125,13.24
Spain,2037,0.514,0.672,0.826,1.038,1.446,0.158,0.154,505.562,0.62,7.526,27.063,46.926,505.35,46.714,72.705,504.942,72.297,502.779,498.036,478.499,458.636,432.645,345.235,164.814,13.392
Spain,2038,0.507,0.662,0.811,1.013,1.404,0.155,0.149,512.082,0.593,7.313,25.907,45.564,511.88,45.362,71.147,511.489,70.756,509.346,504.769,486.175,466.518,440.733,353.101,170.952,13.085
Spain,2039,0.498,0.652,0.798,0.991,1.364,0.154,0.146,518.417,0.566,7.099,24.776,44.039,518.224,43.846,69.47,517.851,69.097,515.731,511.318,493.641,474.378,448.754,361.177,177.299,12.428
Spain,2040,0.489,0.641,0.783,0.97,1.323,0.152,0.142,524.862,0.54,6.899,23.675,42.401,524.675,42.214,67.706,524.322,67.353,522.228,517.963,501.187,482.461,456.969,369.537,182.34,12.679
Spain,2041,0.481,0.63,0.769,0.951,1.284,0.149,0.139,531.733,0.515,6.72,22.685,40.744,531.551,40.562,65.934,531.218,65.601,529.15,525.013,509.048,490.989,465.617,378.281,186.837,13.335
Spain,2042,0.469,0.616,0.752,0.929,1.244,0.147,0.136,537.917,0.492,6.53,21.782,38.972,537.74,38.795,63.9,537.425,63.585,535.391,531.387,516.135,498.945,473.84,386.901,191.75,13.556
Spain,2043,0.458,0.603,0.736,0.908,1.21,0.145,0.133,544.948,0.474,6.366,21.009,37.303,544.776,37.131,61.925,544.474,61.623,542.476,538.582,523.939,507.645,482.851,396.318,197.101,14.37
Spain,2044,0.447,0.589,0.72,0.888,1.179,0.143,0.131,552.14,0.459,6.232,20.327,35.729,551.972,35.561,59.842,551.681,59.551,549.727,545.908,531.813,516.411,492.13,406.376,202.089,15.474
Spain,2045,0.433,0.572,0.701,0.864,1.147,0.139,0.129,559.218,0.446,6.113,19.672,34.159,559.055,33.996,57.545,558.772,57.262,556.873,553.105,539.546,525.059,501.51,416.73,207.333,16.536
Spain,2046,0.42,0.556,0.684,0.843,1.119,0.136,0.128,566.628,0.435,6.019,19.092,32.761,566.469,32.602,55.27,566.193,54.994,564.353,560.609,547.536,533.867,511.199,427.237,213.191,17.397
Spain,2047,0.406,0.538,0.664,0.82,1.089,0.132,0.126,574.168,0.425,5.935,18.563,31.55,574.012,31.394,52.982,573.743,52.713,571.966,568.233,555.605,542.618,521.03,437.992,220.142,18.106
Spain,2048,0.391,0.52,0.644,0.797,1.059,0.129,0.124,581.778,0.415,5.865,18.062,30.458,581.625,30.305,50.73,581.363,50.468,579.654,575.913,563.716,551.32,530.895,448.744,228.219,19.165
Spain,2049,0.376,0.501,0.623,0.773,1.028,0.124,0.122,589.133,0.405,5.795,17.571,29.458,588.983,29.308,48.552,588.728,48.297,587.089,583.338,571.562,559.675,540.431,459.375,236.727,20.176
Spain,2050,0.363,0.484,0.604,0.752,1.001,0.12,0.12,597.501,0.397,5.731,17.156,28.6,597.353,28.452,46.561,597.104,46.312,595.527,591.77,580.345,568.901,550.792,470.79,245.867,20.713
Spain,2051,0.349,0.465,0.583,0.729,0.972,0.117,0.118,604.204,0.389,5.648,16.729,27.735,604.058,27.589,44.597,603.815,44.354,602.302,598.556,587.475,576.469,559.461,481.088,254.776,21.138
Spain,2052,0.336,0.449,0.566,0.71,0.949,0.112,0.117,611.75,0.383,5.583,16.36,27.003,611.606,26.859,42.983,611.367,42.744,609.911,606.167,595.39,584.747,568.623,492.076,264.112,21.859
Spain,2053,0.324,0.433,0.547,0.689,0.923,0.108,0.114,618.621,0.376,5.496,16.001,26.28,618.479,26.138,41.473,618.245,41.239,616.844,613.125,602.62,592.341,577.006,502.679,273.893,22.764
Spain,2054,0.312,0.416,0.528,0.669,0.899,0.104,0.112,624.578,0.371,5.386,15.699,25.581,624.437,25.44,40.094,624.207,39.864,622.859,619.192,608.879,598.997,584.343,512.68,284.372,23.59
Spain,2055,0.302,0.402,0.511,0.651,0.877,0.101,0.109,631.091,0.366,5.273,15.491,24.991,630.951,24.851,38.916,630.725,38.69,629.427,625.818,615.6,606.1,592.035,523.195,295.102,24.559
Spain,2056,0.291,0.388,0.494,0.632,0.855,0.097,0.106,636.011,0.361,5.134,15.293,24.403,635.873,24.265,37.758,635.65,37.535,634.403,630.877,620.718,611.608,598.115,532.518,304.98,25.752
Spain,2057,0.282,0.376,0.479,0.615,0.835,0.095,0.103,640.928,0.356,4.984,15.128,23.868,640.792,23.732,36.733,640.572,36.513,639.371,635.944,625.8,617.06,604.059,541.761,314.733,27.278
Spain,2058,0.274,0.365,0.465,0.6,0.818,0.09,0.1,645.575,0.353,4.822,15.004,23.408,645.44,23.273,35.819,645.222,35.601,644.058,640.753,630.571,622.167,609.621,550.544,323.683,29.059
Spain,2059,0.267,0.355,0.452,0.585,0.801,0.089,0.097,649.445,0.349,4.655,14.889,23.033,649.312,22.9,34.964,649.096,34.748,647.963,644.79,634.556,626.412,614.348,558.334,331.897,30.808
Spain,2060,0.261,0.347,0.441,0.572,0.786,0.086,0.094,652.471,0.345,4.499,14.744,22.727,652.34,22.596,34.17,652.126,33.956,651.019,647.972,637.727,629.744,618.17,565.19,339.651,32.543
Spain,2061,0.255,0.34,0.431,0.56,0.772,0.084,0.091,654.745,0.341,4.346,14.585,22.469,654.616,22.34,33.442,654.404,33.23,653.319,650.399,640.16,632.276,621.174,570.989,347.046,34.178
Spain,2062,0.25,0.332,0.42,0.546,0.755,0.081,0.088,655.178,0.335,4.189,14.388,22.177,655.052,22.051,32.667,654.843,32.458,653.782,650.989,640.79,633.001,622.385,574.694,353.946,35.745
Spain,2063,0.245,0.325,0.41,0.533,0.739,0.08,0.085,656.183,0.329,4.059,14.197,21.975,656.06,21.852,32.048,655.854,31.842,654.812,652.124,641.986,634.208,624.012,578.366,361.07,37.475
Spain,2064,0.24,0.318,0.401,0.52,0.723,0.08,0.083,655.225,0.322,3.923,13.906,21.705,655.106,21.586,31.413,654.903,31.21,653.882,651.302,641.319,633.52,623.693,580.081,367.968,39.514
Spain,2065,0.235,0.312,0.392,0.508,0.707,0.077,0.08,653.551,0.315,3.784,13.585,21.416,653.435,21.3,30.898,653.236,30.699,652.234,649.767,639.966,632.135,622.537,580.783,375.002,41.443
Spain,2066,0.231,0.307,0.384,0.496,0.692,0.076,0.077,651.069,0.308,3.649,13.223,21.103,650.957,20.991,30.436,650.761,30.24,649.776,647.42,637.846,629.966,620.521,580.491,381.947,43.097
Spain,2067,0.228,0.302,0.377,0.486,0.677,0.075,0.075,648.156,0.3,3.525,12.833,20.793,648.047,20.684,30.012,647.856,29.821,646.886,644.631,635.323,627.363,618.035,579.535,388.716,44.683
Spain,2068,0.225,0.298,0.372,0.477,0.664,0.073,0.074,643.73,0.292,3.419,12.389,20.414,643.625,20.309,29.583,643.438,29.396,642.483,640.311,631.341,623.316,614.042,577.046,394.442,46.011
Spain,2069,0.221,0.293,0.364,0.466,0.648,0.072,0.071,637.899,0.284,3.324,11.917,19.934,637.797,19.832,29.106,637.615,28.924,636.675,634.575,625.982,617.965,608.691,573.181,398.727,47.232
Spain,2070,0.217,0.288,0.357,0.456,0.633,0.071,0.069,631.893,0.276,3.25,11.499,19.442,631.794,19.343,28.641,631.617,28.464,630.689,628.643,620.394,612.451,603.153,568.875,402.307,48.522
Spain,2071,0.214,0.284,0.352,0.447,0.618,0.07,0.068,623.915,0.266,3.176,11.065,18.852,623.82,18.757,28.074,623.649,27.903,622.736,620.739,612.85,605.063,595.746,562.667,403.68,49.885
Spain,2072,0.21,0.278,0.344,0.436,0.602,0.068,0.066,614.425,0.258,3.104,10.643,18.211,614.333,18.119,27.475,614.167,27.309,613.269,611.321,603.782,596.214,586.858,554.967,402.473,51.404
Spain,2073,0.206,0.274,0.339,0.429,0.589,0.067,0.065,605.015,0.25,3.037,10.273,17.553,604.925,17.463,26.868,604.765,26.708,603.88,601.978,594.742,587.462,578.057,547.157,400.109,52.997
Spain,2074,0.203,0.269,0.332,0.419,0.574,0.067,0.063,594.609,0.242,2.973,9.923,16.897,594.522,16.81,26.199,594.367,26.044,593.497,591.636,584.686,577.712,568.323,538.124,395.951,54.739
Spain,2075,0.199,0.264,0.327,0.412,0.563,0.066,0.063,583.422,0.236,2.913,9.565,16.281,583.337,16.196,25.474,583.186,25.323,582.33,580.509,573.857,567.141,557.863,528.141,390.619,56.655
Spain,2076,0.195,0.26,0.322,0.405,0.551,0.064,0.062,571.277,0.229,2.853,9.21,15.674,571.194,15.591,24.674,571.048,24.528,570.208,568.424,562.067,555.603,546.52,517.142,384.115,58.516
