Country,Year,CBR,CDR,NetMigrations,CNMR,TPopulation1July,TFR,NetMigrations_smooth,D_UN,D_Y_UN,D_R_UN,D_UN_alt,D_Y_UN_alt,D_R_UN_alt,N_Y,N_M1,N_M2,N_R,FAT_Y,FAT_M1,FAT_M2,FAT_R,mu_Y,mu_M1,mu_M2,mu_R,MY,nu_t,N,p_y,p_m1,p_m2
Netherlands,2029,9.626,9.577,68.092,3.643,18692.513,1.4548,68.092,74.1,34.845,39.255,56.643,31.351,25.292,3741.198,6104.1065,4632.527999999999,4214.6799999999985,0.801,2.9104999999999848,16.4735,158.828,2.1390988411879345e-4,4.7851070960564987e-4,0.003523365354497267,0.03858218463470594,0.7589199172720855,0.009626,18692.512499999997,0.048549247018514104,0.03703865785103243,0.053851855792368085
Netherlands,2030,9.642,9.694,61.367,3.272,18757.217,1.4605,61.367,75.142,34.904,40.238,57.3,31.348,25.952,3738.1035,6115.475,4594.266,4309.3724999999995,0.782,2.870999999999981,16.012,162.163,2.090239543590048e-4,4.7033910696020476e-4,0.003456428110094532,0.038475756166541725,0.7512525192237723,0.009642,18757.216999999997,0.04879338263438595,0.03762601545779036,0.05438136704732246
Netherlands,2031,9.631,9.817,56.61,3.009,18813.964,1.4645,56.61,76.149,34.989,41.16,58.044,31.393,26.651,3737.08,6115.606,4565.1305,4396.147999999998,0.762,2.8279999999999745,15.581000000000017,165.529,2.0384668321784028e-4,4.6243341686458934e-4,0.0033914013685755282,0.0384113928419973,0.7464723038076685,0.009631,18813.9645,0.048396802530213466,0.03835568895743995,0.05400596241641198
Netherlands,2032,9.615,9.933,52.483,2.782,18863.761,1.4699,52.483,77.155,35.116,42.038,58.886,31.495,27.391,3739.2475,6104.923499999998,4543.2695,4476.319999999998,0.741,2.782999999999987,15.13900000000001,168.721,1.982831515514787e-4,4.550652870704861e-4,0.0033162250235781888,0.03837928113430213,0.7441976136146509,0.009615,18863.760499999997,0.04762749758300597,0.038977375041410696,0.05368789975828757
Netherlands,2033,9.554,10.052,51.839,2.742,18908.217,1.4706,51.839,78.198,35.286,42.912,59.801,31.643,28.157,3744.1434999999997,6087.297000000001,4523.494000000001,4553.282499999999,0.719,2.737999999999971,14.688000000000017,171.917,1.922846775989019e-4,4.4849046838997607e-4,0.0032329140941341947,0.038405878042677935,0.7431038768110049,0.009554,18908.217,0.04669639220645331,0.03953151383747829,0.054239434358229456
Netherlands,2034,9.513,10.177,46.111,2.434,18946.182,1.4756,46.111,79.319,35.467,43.852,60.743,31.793,28.95,3747.3565,6065.2975,4500.3144999999995,4633.214000000001,0.699,2.6939999999999884,14.198000000000008,175.234,1.8669156243610854e-4,4.425609593223376e-4,0.003138724180909714,0.038485202708156155,0.7419775369633559,0.009513,18946.1825,0.046996560981436654,0.039652799645064345,0.05534656801158618
Netherlands,2035,9.438,10.303,45.248,2.384,18977.352,1.4774,45.248,80.451,35.644,44.808,61.654,31.931,29.723,3748.5160000000005,6035.492,4481.1115,4712.232500000002,0.679,2.647999999999996,13.685000000000002,178.514,1.811943966366691e-4,4.365820472944643e-4,0.0030408985860877064,0.038529193773479915,0.7424600181725035,0.009438,18977.352000000003,0.04722677717879233,0.041116049202038,0.056640279348253816
Netherlands,2036,9.355,10.426,45.888,2.415,19004.539,1.479,45.888,81.442,35.797,45.646,62.485,32.057,30.429,3749.3890000000006,6000.193499999999,4473.946,4781.011,0.657,2.5999999999999943,13.218000000000018,181.664,1.7526935992803551e-4,4.3078509589607514e-4,0.002949714596479025,0.038551578259349455,0.7456336199824223,0.009355,19004.5395,0.046952748223563615,0.04218208357495961,0.0554632769035094
Netherlands,2037,9.272,10.563,43.068,2.264,19026.568,1.4808,43.068,82.221,35.902,46.319,63.241,32.162,31.079,3748.685500000001,5964.838500000001,4476.6195,4836.424,0.64,2.5575000000000045,12.853499999999997,184.927,1.7069447848702812e-4,4.2623625388081316e-4,0.0028729671748384976,0.03867947595184365,0.7505013756868688,0.009272,19026.5675,0.047013950871461964,0.04202182650342842,0.05288666654537155
Netherlands,2038,9.197,10.664,42.808,2.248,19043.264,1.4846,42.808,82.741,35.961,46.781,63.981,32.269,31.712,3747.4255000000003,5928.7395,4492.1500000000005,4874.9484999999995,0.62,2.5010000000000048,12.537000000000006,187.41,1.6539130850000617e-4,4.1929048037092783e-4,0.0028005507280661236,0.038749704326998625,0.7576905681216051,0.009196999999999999,19043.2635,0.046850380299307735,0.0422531710284363,0.05003012681723351
Netherlands,2039,9.12,10.789,41.212,2.163,19055.408,1.488,41.212,83.012,35.96,47.052,64.77,32.375,32.394,3744.1614999999997,5892.8205,4519.2775,4899.148500000003,0.604,2.454499999999996,12.360500000000002,190.171,1.6117732026960907e-4,4.140003115333362e-4,0.0027515777523012368,0.0390098480014712,0.7669124657708478,0.00912,19055.408000000003,0.04705485489171189,0.04233801520879799,0.047087266257805724
Netherlands,2040,9.041,10.876,40.717,2.136,19062.983,1.4911,40.717,83.101,35.908,47.193,65.551,32.466,33.084,3738.4784999999997,5859.497,4551.6875,4913.3200000000015,0.584,2.3930000000000007,12.197000000000003,192.154,1.559761778438243e-4,4.060873736099718e-4,0.0026988827307019765,0.0392219178496018,0.7768051592141783,0.009041,19062.983,0.04737481108333607,0.042259295651038295,0.0452327708860541
Netherlands,2041,8.962,10.98,39.073,2.049,19066.147,1.4935,39.073,82.97,35.747,47.223,66.117,32.454,33.662,3724.9675,5834.3845,4585.9555,4920.839500000002,0.566,2.3379999999999654,12.111000000000018,194.34,1.5139849005417578e-4,3.9901035873897797e-4,0.0026607714171941765,0.03955370299512345,0.786022158806983,0.008962,19066.147000000004,0.049161029987466805,0.04192082590809419,0.04377628157600896
Netherlands,2042,8.891,11.081,38.623,2.026,19064.875,1.4965,38.623,82.769,35.55,47.219,66.489,32.384,34.106,3708.3005,5809.372,4621.7605,4925.442,0.549,2.2854999999999848,12.043500000000023,196.384,1.473838362348128e-4,3.9172941036025045e-4,0.002626170271386197,0.039908637540403406,0.7955697276745232,0.008891,19064.875,0.049835364463448474,0.04233267673342414,0.04342314550958908
Netherlands,2043,8.821,11.176,39.213,2.057,19060.464,1.4983,39.213,82.696,35.446,47.25,66.748,32.352,34.396,3698.0425000000005,5772.609000000001,4660.289000000001,4929.5235,0.535,2.234999999999985,11.975000000000023,198.284,1.4427094028652749e-4,3.8472316801196156e-4,0.002591004012432064,0.040257097738639495,0.8073106978144544,0.008820999999999999,19060.464000000004,0.047971911223213835,0.04331539835545029,0.04351843034164109
Netherlands,2044,8.767,11.255,37.497,1.968,19052.666,1.5012,37.497,82.668,35.36,47.308,66.84,32.296,34.544,3688.1020000000008,5729.4495,4700.753000000001,4934.361499999998,0.519,2.1790000000000305,11.881999999999977,199.864,1.4034452010759746e-4,3.774723006529682e-4,0.002549627287063093,0.04054428384406728,0.8204545654866146,0.008766999999999999,19052.666,0.04773460226268357,0.044174495083246106,0.04348573401520865
Netherlands,2045,8.713,11.345,38.658,2.03,19041.975,1.5024,38.658,82.655,35.251,47.404,66.77,32.185,34.585,3674.9195000000004,5685.447,4739.667999999999,4941.94,0.505,2.1299999999999955,11.788999999999987,201.615,1.3692679866229293e-4,3.717634652334392e-4,0.002507896075373453,0.040859389811630155,0.8336491396366897,0.008712999999999999,19041.974499999997,0.04844860008155961,0.04524237081730097,0.04435669750314506
Netherlands,2046,8.667,11.433,41.252,2.168,19030.54,1.5028,41.252,82.652,35.131,47.521,66.595,32.043,34.552,3660.3259999999996,5646.098000000001,4772.8965,4951.219999999998,0.494,2.0849999999999795,11.683999999999997,203.312,1.344247132488208e-4,3.667257825110285e-4,0.002465151567578151,0.04114011906255439,0.8453442536774953,0.008667,19030.5405,0.04874563728307539,0.04531786031801912,0.0448849567082546
Netherlands,2047,8.652,11.507,37.156,1.954,19016.273,1.5061,37.156,82.594,34.991,47.602,66.382,31.885,34.498,3644.1885000000007,5613.350499999999,4801.174999999999,4957.559,0.48,2.038499999999999,11.5745,204.735,1.3113586057635304e-4,3.610458054394378e-4,0.002425047348083077,0.04135041464527936,0.8553135956858565,0.008652,19016.272999999997,0.04926056761228346,0.043955088347032066,0.043646816227002186
Netherlands,2048,8.651,11.596,38.023,2.001,18998.732,1.5103,38.023,82.503,34.838,47.665,66.168,31.72,34.448,3626.7155000000007,5581.979499999999,4828.109500000001,4961.927999999999,0.469,1.9914999999999736,11.499500000000012,206.353,1.2869806268254232e-4,3.547792000517292e-4,0.002395142855655129,0.04162391209060749,0.864945759833049,0.008650999999999999,18998.732500000002,0.04980910776788844,0.04434361932735173,0.043839742921888386
Netherlands,2049,8.642,11.684,37.134,1.957,18979.463,1.5115,37.134,82.449,34.689,47.76,65.967,31.555,34.412,3608.5445,5553.387500000001,4849.231999999999,4968.298499999998,0.457,1.9429999999999836,11.41500000000002,207.933,1.2600933268683466e-4,3.4808440267471136e-4,0.0023642794348388363,0.04190568666050778,0.8732025272862732,0.008641999999999999,18979.462499999998,0.0501558631398026,0.04401378512138909,0.04414699920641841
Netherlands,2050,8.651,11.757,37.497,1.978,18958.475,1.5148,37.497,82.456,34.548,47.908,65.809,31.396,34.413,3589.790499999999,5530.167499999999,4860.5470000000005,4977.970000000001,0.447,1.8909999999999911,11.298000000000002,209.263,1.2387265835297307e-4,3.405128851534295e-4,0.0023298534695803384,0.04211965122465973,0.8789149695737067,0.008650999999999999,18958.475,0.050573944726883806,0.043455337861351064,0.045102261572039164
Netherlands,2051,8.663,11.832,33.171,1.752,18934.376,1.5172,33.171,82.534,34.42,48.114,65.687,31.243,34.444,3570.3640000000005,5509.772499999998,4863.303,4990.937,0.435,1.8400000000000034,11.167000000000002,210.583,1.2117698790500451e-4,3.327204826978575e-4,0.0022974780410517583,0.04230298696054816,0.8826685675315998,0.008663,18934.3765,0.051041632910053904,0.04248601311352675,0.04547466960508757
Netherlands,2052,8.678,11.887,36.988,1.956,18909.117,1.5203,36.988,82.673,34.306,48.368,65.539,31.088,34.451,3551.0735,5492.813500000001,4858.5105,5006.719499999999,0.424,1.7920000000000016,11,211.56,1.1875539860921742e-4,3.2524028895929955e-4,0.0022618372739679187,0.04238883400050932,0.8845212931405735,0.008678000000000002,18909.117,0.05130541851391076,0.04271211184617833,0.04711335470296568
Netherlands,2053,8.703,11.95,35.409,1.875,18884.311,1.524,35.409,82.846,34.207,48.639,65.384,30.94,34.444,3532.8565000000003,5477.640000000001,4850.352500000001,5023.462,0.416,1.7504999999999882,10.851500000000016,212.655,1.1714767379498058e-4,3.186891380892484e-4,0.0022335034574897006,0.04247391929985293,0.8854821602003782,0.008702999999999999,18884.311,0.05135546905773693,0.04209118792236419,0.04703201634554431
Netherlands,2054,8.716,12.001,35.613,1.888,18858.186,1.5256,35.613,83.075,34.128,48.948,65.287,30.812,34.475,3515.4279999999994,5461.6805,4839.094999999999,5041.983,0.405,1.7079999999999984,10.691000000000003,213.518,1.146381122471292e-4,3.118131165976585e-4,0.0022041696969447066,0.042504153510069344,0.8860084364143964,0.008716,18858.1865,0.051408585283891535,0.04225974227514067,0.047841915546551164
Netherlands,2055,8.727,12.044,34.603,1.838,18831.09,1.5263,34.603,83.425,34.081,49.344,65.264,30.707,34.558,3498.8735,5446.621,4819.7535,5065.842000000001,0.397,1.6709999999999923,10.508999999999986,214.229,1.1293077258302547e-4,3.0594978962976546e-4,0.0021716870613203475,0.04248903655565677,0.8849070827582826,0.008727,18831.09,0.05141134837223217,0.04187802519490099,0.04909118204653949
Netherlands,2056,8.743,12.06,31.522,1.677,18801.74,1.5275,31.522,83.881,34.065,49.816,65.327,30.628,34.699,3483.12,5432.7255000000005,4792.252,5093.6425,0.387,1.6329999999999814,10.289000000000016,214.436,1.1060702823351572e-4,2.998189152503876e-4,0.0021347564766538403,0.04232978446623483,0.8821082530306381,0.008743,18801.739999999998,0.0514470499919475,0.041088083762391495,0.05000332898145106
Netherlands,2057,8.765,12.057,30.833,1.643,18770.838,1.5302,30.833,84.364,34.067,50.297,65.471,30.576,34.895,3468.4759999999997,5420.894000000001,4760.521,5120.946999999997,0.379,1.5960000000000036,10.064999999999998,214.273,1.0881049174303499e-4,2.937751962619874e-4,0.0021002651780415546,0.04206675281981411,0.8781800566474827,0.008765,18770.837999999996,0.05140857940582011,0.04051939511760692,0.05045576716332941
Netherlands,2058,8.777,12.048,32.12,1.714,18740.761,1.5315,32.12,84.859,34.085,50.774,65.668,30.547,35.121,3455.5024999999996,5411.812999999999,4726.039500000001,5147.406,0.369,1.5625,9.865499999999997,214,1.06386781975715e-4,0.00028823658975807303,0.0020723572062805724,0.041789145640445044,0.8732821145150436,0.008777,18740.761,0.051133738600468846,0.040029309764404546,0.05075298378601862
Netherlands,2059,8.794,12.005,31.341,1.675,18711.794,1.5336,31.341,85.388,34.123,51.266,65.931,30.541,35.39,3444.0929999999994,5401.598,4691.704500000001,5174.399000000001,0.361,1.5260000000000105,9.643,213.111,1.0447105739324455e-4,2.8197574454254254e-4,0.0020403976733584218,0.04140163025803677,0.86857713217459,0.008794,18711.7945,0.05089122413715529,0.0398913917081023,0.05090451576505024
Netherlands,2060,8.807,11.97,30.944,1.656,18683.35,1.5353,30.944,85.918,34.173,51.746,66.315,30.569,35.746,3434.072999999999,5389.488500000001,4659.727499999999,5200.061,0.354,1.4954999999999927,9.462500000000006,212.321,1.0278468090147393e-4,2.7686251364873743e-4,0.0020168576260504055,0.04103297793618156,0.8645954991832709,0.008807,18683.35,0.050655070627158,0.03999164213284644,0.05084149569980401
Netherlands,2061,8.815,11.896,29.706,1.592,18655.389,1.5369,29.706,86.448,34.234,52.214,66.799,30.626,36.173,3425.349,5376.5475,4629.106,5224.386,0.345,1.4594999999999914,9.261500000000012,210.861,1.0046379328569896e-4,2.708049196134273e-4,0.0019875625774253996,0.04054971662832417,0.8609811407785386,0.008815,18655.3885,0.05039867534848534,0.039755206871672666,0.05056523804235346
Netherlands,2062,8.818,11.809,32.016,1.719,18629.643,1.5387,32.016,87.04,34.318,52.722,67.314,30.699,36.615,3418.1780000000003,5362.727,4597.533,5251.205499999999,0.337,1.4265000000000043,9.052500000000009,209.183,9.838413545597836e-5,2.6531896165708655e-4,0.0019555611817919072,0.04003972907055489,0.8573125202905164,0.008818,18629.643500000002,0.05002036749919492,0.04012746391490072,0.051471648260592716
Netherlands,2063,8.8,11.724,30.636,1.647,18605.905,1.5372,30.636,87.75,34.432,53.318,67.85,30.783,37.067,3412.2275000000004,5349.164000000001,4560.7515,5283.761499999998,0.33,1.3985000000000127,8.835499999999996,207.565,9.654266103169582e-5,2.607815016501889e-4,0.0019217915347209025,0.03952711429785028,0.8526101461835905,0.0088,18605.9045,0.04960577325112972,0.039599603485316236,0.05226887176231239
Netherlands,2064,8.77,11.623,30.923,1.664,18582.98,1.5349,30.923,88.588,34.574,54.014,68.418,30.876,37.542,3406.7984999999994,5333.750499999999,4520.015,5322.415500000001,0.321,1.3695000000000164,8.583499999999987,205.715,9.407344615797158e-5,2.560213147325482e-4,0.0018820363266887016,0.038933437854831277,0.8474365270741481,0.00877,18582.9795,0.04931728100339177,0.03986581500679404,0.0538073127783881
Netherlands,2065,8.758,11.523,30.011,1.617,18561.279,1.5365,30.011,89.523,34.736,54.788,68.989,30.972,38.017,3401.8870000000006,5316.448,4477.21,5365.7339999999995,0.313,1.3404999999999916,8.32050000000001,203.91,9.187511383488047e-5,2.5132409174369736e-4,0.001840812475179841,0.03831155233934667,0.8421431000547733,0.008757999999999998,18561.279000000002,0.04912184693664707,0.039994603133573337,0.05482409559724885
Netherlands,2066,8.737,11.434,31.699,1.71,18541.467,1.5377,31.699,90.456,34.901,55.555,69.555,31.071,38.484,3397.7269999999994,5292.402,4442.921,5408.4175000000005,0.307,1.3135000000000048,8.071500000000015,202.319,9.024403220918271e-5,2.470634528918565e-4,0.001802796831062205,0.0377057453835766,0.8394904619868256,0.008737,18541.4675,0.0488031773609768,0.041466481873424034,0.05509500216049754
Netherlands,2067,8.713,11.353,33.709,1.82,18524.713,1.5391,33.709,91.299,35.052,56.247,70.156,31.178,38.978,3394.337000000001,5267.361999999999,4416.288,5446.7255,0.3,1.2869999999999777,7.845000000000027,200.89,8.829432146844054e-5,2.4317880614510722e-4,0.0017657302481858279,0.03714395199704904,0.8384250028762026,0.008712999999999999,18524.7125,0.048456455250082846,0.04196654115229686,0.05421924142416636
Netherlands,2068,8.679,11.28,32.774,1.771,18509.437,1.5392,32.774,92.132,35.197,56.935,70.836,31.296,39.54,3390.8120000000004,5250.131500000001,4383.555,5484.938499999999,0.293,1.2594999999999743,7.613500000000016,199.614,8.63202445720622e-5,2.3911400051866087e-4,0.0017239591258541148,0.03664844134333555,0.8349419438351209,0.008679000000000001,18509.437,0.0483181192048699,0.04039080279416881,0.05386253790230562
Netherlands,2069,8.653,11.224,32.042,1.733,18494.005,1.5413,32.042,92.944,35.333,57.612,71.599,31.424,40.175,3386.678,5233.979,4351.170000000001,5522.178500000001,0.286,1.233000000000004,7.389999999999986,198.669,8.434557858117759e-5,2.348512603922404e-4,0.001685846305110803,0.03622082544772381,0.8313311918141056,0.008653000000000001,18494.005500000003,0.04836899195856341,0.04018407126773901,0.0538299755246599
Netherlands,2070,8.626,11.189,31.783,1.72,18478.454,1.5439,31.783,93.673,35.447,58.226,72.419,31.557,40.862,3382.040000000001,5215.411999999998,4325.6335,5555.3685000000005,0.279,1.207000000000022,7.1839999999999975,198.088,8.238161407727573e-5,2.3060849116895998e-4,0.001651050177308631,0.035871350409987644,0.8293943987550746,0.008626,18478.453999999998,0.048392050098355725,0.04070159460765902,0.05317737331407446
Netherlands,2071,8.59,11.177,32.363,1.753,18462.959,1.5452,32.363,94.332,35.543,58.789,73.207,31.679,41.527,3376.836,5196.1505,4304.5675,5585.404500000001,0.272,1.1774999999999807,6.994500000000016,197.921,8.042483234970607e-5,2.2577315080764108e-4,0.0016169885867584521,0.0356269795604018,0.8284147081575102,0.00859,18462.9585,0.04839147965724858,0.041053117157379,0.052750751967313055
Netherlands,2072,8.55,11.187,31.808,1.724,18446.838,1.5456,31.808,94.915,35.617,59.298,73.897,31.776,42.12,3370.8159999999993,5176.474500000002,4287.553,5611.9945,0.266,1.149499999999989,6.8174999999999955,198.127,7.877196286701517e-5,2.2122146000197438e-4,0.001583782807448134,0.03547227421039962,0.8282766581772977,0.00855,18446.838,0.04845135954929417,0.04117409516429471,0.05207115353052255
Netherlands,2073,8.517,11.229,31.707,1.72,18429.276,1.5472,31.707,95.455,35.675,59.78,74.554,31.86,42.694,3363.788,5156.3295,4272.57,5636.588500000001,0.259,1.1255000000000166,6.656499999999966,198.907,7.683599460783384e-5,2.174259720587856e-4,0.0015525172516817787,0.03544319225544502,0.8286068607524014,0.008517,18429.276,0.048617521468392065,0.04145818147969267,0.05199555999564358
Netherlands,2074,8.48,11.279,33.5,1.82,18411.117,1.5478,33.5,95.97,35.723,60.247,75.165,31.931,43.234,3356.164,5136.465499999999,4258.4025,5660.084999999999,0.253,1.100999999999999,6.481999999999999,199.814,7.521282554072967e-5,2.135239805757175e-4,0.0015171196727028463,0.03544945670594899,0.8290530716112082,0.00848,18411.117,0.04865088420554434,0.04187363520504265,0.052333785164432545
Netherlands,2075,8.448,11.335,31.963,1.738,18391.537,1.5485,31.963,96.429,35.756,60.673,75.683,31.98,43.703,3347.8590000000004,5116.4445,4246.497,5680.736999999999,0.247,1.07650000000001,6.308499999999981,200.836,7.359592677831e-5,2.0957991443727405e-4,0.0014814240786304208,0.03548285935635243,0.829970304573811,0.008448,18391.5375,0.04874467291109734,0.04176074314448329,0.05168595885804587
Netherlands,2076,8.423,11.428,29.444,1.603,18368.106,1.5496,29.444,96.804,35.769,61.036,76.132,32.012,44.121,3338.3540000000003,5095.2225,4237.9605,5696.569000000001,0.242,1.0535000000000139,6.169499999999999,202.44,7.228500363963954e-5,2.0590470589488736e-4,0.0014528445445740334,0.035636221145249294,0.8317518027917329,0.008423,18368.106,0.049038779817937354,0.041784372011169205,0.05090181869020531
Netherlands,2077,8.4,11.519,28.319,1.544,18340.784,1.5505,28.319,97.07,35.755,61.314,76.508,32.025,44.483,3327.6564999999996,5073.270499999999,4233.482499999999,5706.374499999999,0.236,1.031000000000006,6.0330000000000155,203.974,7.069352141804014e-5,2.0234641372383755e-4,0.001423562112011194,0.03580646526005389,0.8344681207122704,0.008400000000000001,18340.783999999996,0.0493517435239046,0.04199887058906713,0.050127553194515076
Netherlands,2078,8.376,11.615,30.601,1.671,18311.972,1.5507,30.601,97.227,35.719,61.508,76.836,32.026,44.81,3316.4385000000007,5052.41,4232.292,5710.831500000001,0.231,1.0069999999999766,5.910000000000025,205.551,6.941822270417635e-5,1.984912888047221e-4,0.001396013801875885,0.03602129513231212,0.8376778606645147,0.008376,18311.972,0.049467066923523685,0.04239157103568547,0.04968590440234404
Netherlands,2079,8.359,11.704,30.285,1.657,18282.173,1.5507,30.285,97.357,35.676,61.681,77.137,32.021,45.116,3304.884,5033.1044999999995,4230.394,5713.789999999999,0.225,0.9815000000000111,5.781499999999994,206.986,6.78438632285809e-5,1.9426372760722333e-4,0.0013660446868977835,0.03624445932260476,0.840513841904137,0.008359,18282.1725,0.04957103047380521,0.042159736432316706,0.049411707402986685
Netherlands,2080,8.351,11.805,32.294,1.769,18251.35,1.5516,30.245,97.464,35.628,61.836,77.385,32.005,45.379,3293.062,5015.406999999998,4227.456999999999,5715.424,0.22,0.9595000000000198,5.66749999999999,208.619,6.656814581086659e-5,1.9063780614927026e-4,0.0013397097291647042,0.03651149237196327,0.8428941061014591,0.008351,18251.349999999995,0.049707167497406946,0.04238108359313846,0.04977737831216254
Netherlands,2081,8.359,11.894,30.245,1.66,18218.893,1.5542,30.245,97.53,35.573,61.957,77.557,31.976,45.581,3281.0080000000003,4999.1140000000005,4224.2415,5714.529500000003,0.215,0.9364999999999952,5.546500000000009,209.993,6.528877986506176e-5,1.8672462673517733e-4,0.001312018076115265,0.03674145610194449,0.844998033651563,0.008359,18218.893000000004,0.049923759300614344,0.0418716835243874,0.0491246947396499
Netherlands,2082,8.358,11.967,30.11,1.656,18184.063,1.5545,30.11,97.581,35.515,62.067,77.644,31.931,45.713,3268.5265,4983.671000000001,4219.660500000001,5712.204999999999,0.208,0.910000000000025,5.416999999999973,211.072,6.33951517338574e-5,1.820322561157887e-4,0.0012823603953514432,0.03693602421686683,0.8466972438589947,0.008358,18184.063000000002,0.050151358269775785,0.04184541654661207,0.04932341290004346
Netherlands,2083,8.365,12.048,29.906,1.648,18147.838,1.5555,29.906,97.598,35.453,62.145,77.657,31.875,45.782,3256.106,4969.303500000002,4214.9169999999995,5707.511000000001,0.204,0.8870000000000005,5.304999999999978,212.246,6.241344532467458e-5,1.7798125117007128e-4,0.0012572101475936221,0.03715657963956126,0.8481906971469941,0.008365000000000001,18147.8375,0.05027531121286602,0.041678651539196476,0.04909190845922319
Netherlands,2084,8.365,12.131,31.52,1.74,18111.023,1.5547,31.52,97.617,35.4,62.217,77.665,31.826,45.84,3244.298500000001,4956.162999999999,4208.543,5702.018999999999,0.2,0.8675000000000068,5.201499999999982,213.436,6.142306177992976e-5,1.7457174833455163e-4,0.0012340693778786112,0.03739563533035678,0.8491534681163636,0.008365000000000001,18111.0235,0.050186990438118285,0.04169742513966057,0.04943861544308062
Netherlands,2085,8.387,12.185,32.01,1.771,18074.357,1.5572,30.11,97.646,35.356,62.29,77.673,31.783,45.89,3233.2394999999997,4944.596500000001,4200.2285,5696.292499999999,0.194,0.8439999999999941,5.082000000000022,214.124,5.979721039848829e-5,1.7029302708566977e-4,0.0012075437984119498,0.03755231261067352,0.8494582925017238,0.008387,18074.357,0.050168674089175525,0.04146244869155824,0.049596060701886255
Netherlands,2086,8.397,12.242,29.783,1.651,18036.255,1.5569,29.783,97.804,35.34,62.465,77.664,31.741,45.923,3222.3529999999996,4933.637000000001,4184.588,5695.677,0.19,0.8235000000000241,4.955499999999972,214.822,5.876459198274672e-5,1.6654544005765163e-4,0.0011798167647307694,0.037712599905991497,0.8481750886820411,0.008397,18036.254999999997,0.05024894559434898,0.04093071613204433,0.050728401021277854
Netherlands,2087,8.412,12.276,33.215,1.845,17998.307,1.5579,33.215,97.995,35.336,62.66,77.654,31.705,45.949,3212.0955,4923.977000000001,4166.297500000001,5695.937500000001,0.186,0.8020000000000209,4.817999999999984,215.149,5.7721795222311156e-5,1.625575614906449e-4,0.00115136782880417,0.037774087259512784,0.8461244843345125,0.008412000000000001,17998.307500000003,0.05020942058799869,0.04132153967955073,0.05193772411047363
Netherlands,2088,8.432,12.317,29.951,1.668,17960.227,1.5588,29.951,98.032,35.312,62.72,77.63,31.674,45.956,3202.5495,4915.103,4154.255,5688.3195000000005,0.181,0.7835000000000036,4.715499999999992,215.532,5.634950766563448e-5,1.5911934600831878e-4,0.0011318202792767417,0.03783960059252756,0.8452020232332873,0.008432,17960.227000000003,0.05016249636413361,0.04044865133204313,0.049563246225215546
Netherlands,2089,8.454,12.328,29.21,1.63,17920.22,1.5606,29.21,98.053,35.291,62.762,77.628,31.652,45.976,3193.2235000000005,4905.646500000001,4142.527999999999,5678.822500000001,0.177,0.7620000000000005,4.597999999999985,215.376,5.5268466576394836e-5,1.5503235639212454e-4,0.0011068169864392014,0.037862852113001035,0.8444407887930773,0.008454000000000001,17920.220500000003,0.05026768799607916,0.04046492190662108,0.049592107142676554
Netherlands,2090,8.47,12.351,26.961,1.508,17878.905,1.5614,26.961,98.138,35.288,62.85,77.653,31.639,46.014,3184.1614999999997,4895.822999999999,4127.644,5671.276500000001,0.173,0.7424999999999784,4.493500000000012,215.416,5.4177228747063886e-5,1.5135619739416168e-4,0.0010847241104948505,0.03793321590875572,0.8430950220218338,0.00847,17878.905,0.05031695013988251,0.0400997641462756,0.049995019378264186
Netherlands,2091,8.486,12.337,29.398,1.648,17838.038,1.563,29.398,98.258,35.297,62.961,77.795,31.654,46.141,3175.8409999999994,4886.4259999999995,4110.958,5664.813500000001,0.168,0.7205000000000155,4.365499999999997,214.809,5.276114292569646e-5,1.4716626806157322e-4,0.0010576251246473768,0.03787665792701166,0.8413015975275181,0.008486,17838.0385,0.05020878740918145,0.04043189221301497,0.05094138153144997
Netherlands,2092,8.492,12.322,28.98,1.628,17798.797,1.5627,28.98,98.41,35.321,63.089,77.978,31.684,46.294,3168.5595,4877.582,4093.1429999999996,5659.5125,0.164,0.70150000000001,4.245499999999993,214.215,5.163986484210011e-5,1.4356095845921132e-4,0.0010327276513163095,0.03781501368050333,0.8391746156189684,0.008492000000000001,17798.797,0.04993893678619285,0.04005394186712294,0.05091030434803716
Netherlands,2093,8.496,12.302,27.463,1.546,17759.142,1.5625,27.463,98.599,35.356,63.243,78.05,31.698,46.352,3161.6220000000003,4867.769,4074.4270000000006,5655.3235,0.16,0.6839999999999975,4.126000000000005,213.501,5.049613239075991e-5,1.4023341893585744e-4,0.0010080273276550575,0.03772427395469133,0.8370214363089129,0.008496,17759.1415,0.049863693363498426,0.039894373751584195,0.051104512916357626
Netherlands,2094,8.504,12.274,27.963,1.578,17719.668,1.5637,27.963,98.824,35.402,63.421,78.113,31.715,46.398,3155.1544999999996,4857.2185,4055.0329999999994,5652.261999999998,0.156,0.6650000000000205,4.006,212.658,4.93417619184077e-5,1.3661289186073136e-4,9.832057366594123e-4,0.03760315391329956,0.8348467337839547,0.008504,17719.667999999998,0.04976408922888338,0.040097165522028744,0.051681313548138465
Netherlands,2095,8.517,12.24,28.006,1.584,17681.341,1.5663,28.98,99.081,35.461,63.62,78.232,31.747,46.484,3149.4739999999997,4846.2925,4035.1999999999994,5650.375,0.151,0.6459999999999866,3.8899999999999864,211.723,4.785819521674771e-5,1.329979287528421e-4,9.593016875571634e-4,0.03745810084528992,0.8326364948050494,0.008517,17681.3415,0.04958486576679525,0.04009165170477741,0.051954426106027046
